@ 圖示
石罐（空）
石罐（錯誤1）
石罐（錯誤2）
石罐（錯誤3）
石罐（錯誤4）
石罐（錯誤5）
石罐（錯誤6）
石罐（蜂蜜1）
石罐（蜂蜜2）
石罐（蜂蜜3）
石罐（蜂蜜4）
石罐（蜂蜜5）
石罐（蜂蜜6）
石罐（冰1）
石罐（冰2）
石罐（冰3）
石罐（冰4）
石罐（冰5）
石罐（冰6）
石罐（熔巖 1）
石頭坦克（熔巖 2）
石頭坦克（熔巖 3）
石頭坦克（熔巖 4）
石頭坦克（熔巖 5）
石頭坦克（熔巖 6）
石罐（牛奶1）
石罐（牛奶2）
石罐（牛奶3）
石罐（牛奶4）
石罐（牛奶5）
石罐（牛奶6）
石罐（蘑菇燉1）
石罐（蘑菇燉2）
石罐（蘑菇燉3）
石罐（蘑菇燉4）
石罐（蘑菇燉5個）
石罐（蘑菇燉6）
石罐（黑曜石 1）
石罐（黑曜石 2）
石罐（黑曜石 3）
石罐（黑曜石 4）
石罐（黑曜石 5）
石罐（黑曜石 6）
石罐（藥水 1）
石罐（藥水 2）
石罐（藥水 3）
石罐（藥水 4）
石罐（藥水 5）
石罐（藥水 6）
石罐（史萊姆 1）
石罐（史萊姆 2）
石罐（史萊姆 3）
石頭戰車（史萊姆 4）
石罐（史萊姆 5）
石罐（史萊姆 6）
石罐（可疑燉品1）
石罐（可疑燉品2）
石罐（可疑燉品3）
石罐（可疑燉菜4）
石罐（可疑燉菜5）
石罐（可疑燉菜6）
石缸（水1）
石槽（水2）
石槽（水3）
石槽（水4）
石槽（水5）
石槽（水6）
石頭戰車 (XP 1)
石頭戰車 (XP 2)
石頭戰車 (XP 3)
石頭戰車 (XP 4)
石頭戰車 (XP 5)
石頭戰車 (XP 6)
下界石罐（傳送門 1）
下界石罐（傳送門 2）
下界石罐（傳送門 3）
下界石罐（傳送門 4）
下界石罐（傳送門 5）
下界石罐（傳送門 6）
石靶
玻璃中的石頭
切石機
切石機（舊設計）
凳子
凳子（叢林木）
凳子（橡木）
凳子（雲杉木）
凳子（黃）
停止
停止標誌
停止標誌（魁北克）
貯存
儲存（藍）
儲存（綠）
儲存（紅）
儲存組件
儲存組件（水）
儲存組件（綠）
儲存組件（紅）
儲存組件（黃）
瓶中風暴
風暴頭盔
衝鋒隊毛絨玩具
火爐
直的
僅直行
直行和左行
直和右
直行或右轉
吸管盒
草莓背包
草莓袋
草莓花束
草莓燈罩（粉紅）
流浪絨毛玩具
路燈
路燈
StressMonster101 絨毛玩具
步行者絨毛玩具
遊步者產卵者
條紋深藍飾品
條紋鸚鵡螺殼
去皮的紅樹林原木箱
去皮紅樹林木箱
強龍碎片
Strongbad 毛絨玩具
鍶錠
結構塊
結構塊（角）
結構塊（資料）
結構塊（負載）
結構塊（保存）
錄音室麥克風
樹樁與靶心
零度以下毛絨玩具
捷運
靴子裡的多肉植物
甘蔗袋
甘蔗梯
醣頭骨
翠花絨毛玩具
蘇琪絨毛玩具
須庫那新名丸毛絨玩具
硫錠
硫磺球
夏季環球報
太陽
太陽獅子座
太陽花絨毛玩具
向日葵花束
向日葵復活節彩蛋
太陽眼鏡
太陽眼鏡（黑）
太陽眼鏡（藍）
太陽眼鏡（橘）
太陽眼鏡（紫）
太陽眼鏡（彩虹）
墨鏡鞋底
沈沒的頭骨
沈沒的寶箱
日落監視器
日光石
超級飛鏢陷阱
超級英雄毛絨玩具
超級瑪利歐 3D 樂園
超級瑪利歐製造者
超級瑪利歐毛絨玩具
超級驅蚊劑
超級反應器冷卻劑室
超音速絨毛玩具
超級英雄毛絨玩具
上級龍碎片
補給品
衝浪者貨車
外科口罩
手術工具 #1
手術工具 #2
手術工具#3
手術工具 #4
監視器
可疑小瓶
沼澤村民毛絨玩具
Swan 過氧化氫局部溶液
瑞典燈
開關（正面，黑）
開關（正面，灰）
開關（正面，白）
開關（頂部，黑）
開關（頂部，灰）
開關（頂部，白）
雪梨交通蛋白石讀卡器
合成器 v1
合成器 v2
合成器 v3
塔迪斯
鈦戰機
梯恩梯
TNT（黑）
TNT（藍）
TNT（棕）
TNT（青）
TNT（爆炸）
TNT（灰）
TNT（綠）
TNT（淺藍）
TNT（淺灰）
TNT（紫丁香）
TNT（石灰）
TNT（洋紅）
TNT（橙）
TNT（粉紅）
TNT（紫）
TNT（紅）
TNT（白）
TNT（黃）
TNT桶
TNT礦車
TNT目標
電視
電視 (1/8)
電視 (2/8)
電視 (3/8)
電視 (4/8)
電視 (5/8)
電視 (6/8)
電視 (7/8)
電視 (8/8)
電視（聖誕樹）
電視（心）
電視（下界傳送門）
電視（關閉）
電視（魯道夫）
電視（雪人）
電視（樹）
電視（Windows 10）
電視（Windows 7）
電視（Windows 標誌）
電視（Windows XP）
電視（亞歷克斯）
電視（米）
電視（黑）
電視（藍畫面）
電視（藍）
電視（壞了）
電視（棕）
電視（兔子）
電視（燒毀）
電視（小雞）
電視（彩靜態）
電視（螢幕破裂）
電視（青）
電視（深米）
電視（深藍）
電視（深灰）
電視（深綠）
電視（深紅）
電視（白天）
電視（地球）
電視（魚）
電視（凍結）
電視（凍結、藍畫面）
電視（Google）
電視（灰）
電視（綠）
電視（綠，X）
電視（綠，平線）
電視（綠、心臟監視器）
電視（綠，終端）
電視（綠，文字）
電視（淺藍）
電視（淺灰）
電視（淡紫）
電視（石灰）
電視（鎖）
電視（洋紅）
電視（馬裡奧遊戲）
電視新聞）
電視（夜間）
電視（喵貓）
電視（打開標籤）
電視（橘）
電視（粉紅）
電視（河豚）
電視（南瓜）
電視（紫）
電視（彩虹）
電視（紅）
電視（紅，X）
電視（紅、扁平）
電視（紅，心臟監視器）
電視（紅，終端）
電視（紅，文字）
電視（爛）
電視（天空）
電視（靜態）
電視（史蒂夫）
電視（村民）
電視（白）
電視（白，X）
電視（白、平面）
電視（白，心臟監視器）
電視（白，終端）
電視（白，文字）
電視（黃）
電視頭毛絨玩具
電視人絨毛玩具
電視遙控器
植物電視
桌子
檯燈
大頭釘射手
釣具箱
戰術夜視鏡
桶裡的蝌蚪
鍋裡的蝌蚪
針葉林村民毛絨玩具
尾巴娃娃
尾巴絨毛玩具
德毛絨玩具
Takane Lui 絨毛玩具
力量護身符
世紀護身符
拓麻歌子（淺藍）
拓麻歌子（淺綠）
拓麻歌子（粉紅）
纏結絨毛玩具
TangoTek 毛絨玩具
坦克
坦克車（藍）
坦克車（青）
坦克（橘）
坦克車（紫）
坦克（紅）
坦克車（黃）
水箱燈（關閉）
水箱燈（亮）
罐體部分
貍貓娃娃
鉭錠
坦桑石塊
坦桑石簇
坦桑石水晶
坦桑石寶石
膠帶（藍）
膠帶（青）
膠帶（淺藍）
膠帶（石灰）
膠帶（橘）
膠帶（粉紅）
膠帶（紫）
膠帶（白）
膠帶（黃）
塔迪斯
塔迪斯燈籠
目標
目標（藍）
目標（綠）
目標（橘）
目標（紫）
塔羅牌（騎士）
多多良小笠絨毛玩具
計程車
的士站
茶包
茶罐
茶葉袋
茶壺（青）
茶壺（紅）
茶杯（髒）
茶杯（空）
茶杯（聖誕節版）
茶杯豬絨毛玩具
技術區塊
科技裝置
技術裝置（綠）
技術裝置（淺藍）
技術裝置（紫）
技術裝置（紅）
科技裝置
科技之刃半身像
科技之刃皇冠
科技刀片毛絨玩具
玩具熊
泰迪熊佛萊迪
泰迪熊書（綠和米）
三通管（黑）
三通管（藍）
三通管（棕）
三通管（青）
三通管（灰）
三通管（綠）
三通管（淺藍）
三通管（淺灰）
三通管（石灰）
三通管（洋紅）
三通管（橘）
三通管（粉紅）
三通管（紫）
三通管（紅）
三通管（白）
三通管（黃）
絨毛玩具
牙齦裡的牙齒
特菲林·謝爾·羅什
電話鍵盤
電話
電話（黑）
電話（藍）
電話（綠）
電話（淺灰）
電話（橘）
電話（紫）
電話（黃）
提前電話
傳送核心
傳送器
電視
誘惑貓零食（美味雞肉）
網球
天使絨毛玩具
第十任博士毛絨玩具
終端
終端監控器
泰拉太陽能板
陶罐（淡水）
兵馬俑壺
兵馬俑花瓶
赤陶花瓶（黑）
赤陶花瓶（藍）
赤陶花瓶（棕）
赤陶花瓶（青）
赤陶花瓶（灰）
赤陶花瓶（綠）
赤陶花瓶（淺藍）
赤陶花瓶（淺灰）
赤陶花瓶（石灰）
赤陶花瓶（洋紅）
赤陶花瓶（橘）
赤陶花瓶（粉紅）
赤陶花瓶（紫）
赤陶花瓶（紅）
赤陶花瓶（白）
赤陶花瓶（黃）
泰拉瑞安
恐怖頭盔
恐怖頭盔（燃燒）
恐怖頭盔（熾熱）
恐怖頭盔（熱）
恐怖頭盔（地獄）
特斯拉螺栓
特斯拉螺栓（二手）
超立方體
宇宙立方體（太空石）
宇宙立方
測試箱
測試假人
試管
試管（藍）
試管（綠）
試管（紅）
試管（黃）
薩諾斯毛絨玩具
克蘇魯之眼
放映員
獅身人面像
彼得兔的故事
旅行者毛絨玩具（紅）
旅行者毛絨玩具（白）
世界時鐘
著名電影絨毛玩具
西奧·普魯西
西奧多·普魯西
熱循環儀
小偷絨毛玩具
頂針
托馬斯·普魯希
雷神絨毛玩具
索蘭小行星
錘石
打穀燈籠
王座絨毛玩具
雷雲
雷霆頭盔
瓶中雷霆
瓶中雷霆 (1/6)
瓶中雷霆 (2/6)
瓶中雷霆 (3/6)
瓶中雷霆 (4/6)
瓶中雷霆 (5/6)
瓶中雷霆 (6/6)
霹靂項鍊
潮汐（自由且溫和）
潮汐（原創）
蒂卡爾絨毛玩具
蒂基
定時炸彈
時間轉子
時間寶石
定時器（1秒）
定時器（3秒）
定時器（5秒）
計時器球
錫塊
錫箔廚師毛絨玩具
修補匠的構造體（熔巖恩德瑞姆）
小叮噹毛絨玩具
胎
紙巾盒（黑）
紙巾盒（藍）
紙巾盒（青）
紙巾盒（灰）
紙巾盒（淺藍）
紙巾盒（淺灰）
紙巾盒（紫丁香）
紙巾盒（石灰）
紙巾盒（粉紅）
紙巾盒（紫）
紙巾盒（紅）
紙巾盒（黃）
鈦合金
鈦神器
鈦塊
鈦合金遺物
鈦環
鈦護身符
鈦合金油箱
鍍鈦鑽孔機
特恩特
蟾蜍絨毛玩具
烤麵包機
烤麵包機（深灰）
烤麵包機（橘）
烤麵包機（紅）
烤麵包機（倒置）
Tockoid（陀螺儀）
腳趾
洗手間
衛生紙
廁所標誌
廁所標誌（男）
廁所標誌（女）
帶便便的廁所
代幣（2 學分）
番茄袋
番茄醬
墓碑
墓碑卡
友達生活
舌頭
工具包
工具架
工具架（圖示）
工具箱
齒
牙齒長在牙齦裡
牙刷杯
高頂禮帽
高頂禮帽（藍）
高頂禮帽（灰）
高頂禮帽（綠）
高頂禮帽（紫）
黃玉
黃玉寶箱
黃玉簇
黃玉水晶
黃玉耳環
黃玉寶石
絨毛玩具
火炬頭
撕裂的狐貍絨毛玩具
托普
托普（二手）
圖騰
不朽圖騰
不朽圖騰
龍貓娃娃
旅遊資訊
毛巾
毛巾（藍）
毛巾（藍、白）
毛巾（綠）
毛巾（淡紫）
毛巾（紅）
有毒監測儀
有毒廢料
玩具積木
玩具邦妮毛絨玩具
玩具車
玩具車（黃）
玩具車禮品
玩具車禮物
玩具毛毛蟲
玩具奇卡毛絨玩具
玩具弗萊迪
玩具弗萊迪毛絨玩具
玩具屋
玩具浮車
玩具貓頭鷹
玩具電話
玩具河豚
玩具小屋著火了
玩具船
玩具坦克（藍）
玩具坦克（綠）
玩具坦克（石灰）
玩具坦克（橘）
玩具坦克（粉紅）
玩具坦克（紅）
豐里美子絨毛玩具
拖拉機穿越
交通箭頭（左）
交通箭頭（右）
網路攝影機
交通擁擠
交通錐（青）
交通錐（紅）
交通燈（黃）
交通燈（綠）
交通燈（關閉）
交通燈（紅）
紅綠燈
交通燈（掉頭，綠）
交通燈（掉頭，關閉）
交通燈（掉頭，紅）
交通燈（掉頭，黃）
交通燈（藍）
交通燈（綠）
交通燈（向左和向上箭頭，綠）
交通燈（向左和向上箭頭，關閉）
交通燈（向左和向上箭頭，紅）
交通燈（向左和向上箭頭，黃）
交通燈（左箭頭，綠）
交通燈（向左箭頭，關閉）
交通燈（左箭頭，紅）
交通燈（左箭頭，黃）
交通燈（關閉）
交通燈（橘）
交通燈（紅）
交通燈（向右和向上箭頭，綠）
交通燈（向右和向上箭頭，關閉）
交通燈（向右和向上箭頭，紅）
交通燈（向右和向上箭頭，黃）
交通燈（右箭頭，綠）
交通燈（右箭頭，關閉）
交通燈（右箭頭，紅）
交通燈（右箭頭，黃）
交通燈（向上箭頭，綠）
交通燈（向上箭頭，關閉）
交通燈（向上箭頭，紅）
交通燈（向上箭頭，黃）
交通燈（左上箭頭，綠）
交通燈（左上箭頭，關閉）
交通燈（左上箭頭，紅）
交通燈（左上箭頭，黃）
交通燈（右上箭頭，綠）
交通燈（右上箭頭，關閉）
交通燈（右上箭頭，紅）
交通燈（右上箭頭，黃）
交通燈（白）
交通燈（黃）
交通燈 - 綠（關閉）
交通燈 - 綠（亮）
交通燈 - 左箭頭（綠）
交通燈 - 左箭頭（關閉）
交通燈 - 左箭頭（上）
交通燈 - 左箭頭（紅）
交通燈 - 左箭頭（黃）
交通燈 - 紅（關閉）
交通燈 - 紅（亮）
交通燈 - 右箭頭（綠）
交通燈 - 右箭頭（關閉）
交通燈 - 右箭頭（上）
交通燈 - 右箭頭（紅）
交通燈 - 右箭頭（黃）
交通燈 - 直箭頭（藍）
交通燈 - 直箭頭（綠）
交通燈 - 直箭頭（關閉）
交通燈 - 直箭頭（上）
交通燈 - 直箭頭（紅）
交通燈 - 直箭頭（黃）
交通燈 - 黃（關閉）
交通燈 - 黃（亮）
交通燈綠編號。 64
交通燈左箭頭（綠）
交通燈關閉（綠）
交通燈關閉（橘）
交通燈關閉（紅）
交通燈關閉（黃）
交通燈按鈕
紅綠燈停留（灰）
紅綠燈停留（紅）
紅綠燈步行（灰）
紅綠燈步行（綠）
紅綠燈走開（綠）
交通燈黃
交通燈號01（白）
交通燈號02（白）
交通燈號03（白）
交通燈號04（白）
交通燈號05（白）
交通燈號06（白）
交通燈號07（白）
交通燈號08（白）
交通燈號09（白）
交通燈號10個（白）
交通燈號11（白）
交通燈號12（白）
交通燈號13（白）
交通燈號14（白）
交通燈號15（白）
交通燈號16（白）
交通燈號17（白）
交通燈號18（白）
交通燈號19（白）
交通燈號20個（白）
交通燈號21（白）
交通燈號22（白）
交通燈號23（白）
交通燈號24（白）
交通燈號25（白）
交通燈號26（白）
交通燈號27（白）
交通燈號28（白）
交通燈號29（白）
交通燈號30個（白）
交通可能會排隊
交通標誌
交通標誌（德國斑馬線）
交通標誌（單向街）
交通標誌 - 巴士站
交通號誌（綠箭頭）
交通號誌（綠箭頭、紅十字）
交通號誌（關閉）
交通號誌（紅十字）
前方交通號誌
交通燈（藍）
交通燈（藍、圓形）
交通燈（圓形、青）
交通燈（青）
交通燈（黑燈、圓圈）
交通燈（黑暗，關閉）
交通燈（綠）
交通燈（綠、圓形）
交通燈（洋紅）
交通燈（洋紅、圓形）
交通燈（關閉）
交通燈（關閉、圓圈）
交通燈（舊號誌燈，白）
交通燈（橘）
交通燈（粉紅，圓形）
交通燈（紅）
交通燈（紅、圓圈）
交通燈（白）
交通號誌（白、圓形）
交通燈（黃）
交通燈（黃、圓形）
交通燈綠號01
交通燈綠號02
交通燈綠號03
交通燈綠號04
交通燈綠號05
交通燈綠號06
交通燈綠號07
交通燈綠號08
交通燈綠號09
交通燈綠號10
交通燈綠號11
交通燈綠號12
交通燈綠號13
交通燈綠號14
交通燈綠號15
交通燈綠號16
交通燈綠號17 號
交通燈綠號18
交通燈綠號19
交通燈綠號20
交通燈綠號21
交通燈綠號22
交通燈綠號23
交通燈綠號24
交通燈綠號25
交通燈綠號26
交通燈綠號27
交通燈綠號28
交通燈綠號29
交通燈綠號30
交通燈綠號31
交通燈綠號32
交通燈綠號33
交通燈綠號34
交通燈綠號35
交通燈綠號36
交通燈綠號37
交通燈綠號38
交通燈綠號39
交通燈綠號40
交通燈號01（紅黃）
交通燈號01（黃）
交通燈號02（紅黃）
交通燈號02（黃）
交通燈號03（紅黃）
交通燈號03（黃）
交通燈號04（黃）
交通燈號05（黃）
交通燈號未知（綠）
交通燈號未知（紅和黃）
交通燈號未知（白）
交通燈號未知（黃）
交通燈號碼（關閉）
紅綠燈號01
紅綠燈號02
紅綠燈號03
紅綠燈號04
紅綠燈號05
紅綠燈號06
紅綠燈號07
紅綠燈號08
紅綠燈號09
紅綠燈號10
紅綠燈號11
紅綠燈號12
紅綠燈號13
紅綠燈號14
紅綠燈號15
紅綠燈號16
紅綠燈號17 號
紅綠燈號18
紅綠燈號19
紅綠燈號20
紅綠燈號21
紅綠燈號22
紅綠燈號23
紅綠燈號24
紅綠燈號25
交通鏡
悲劇面具
禁止預告片
火車車廂
火車道口
火車穿越障礙
火車引擎
火車燈
訓練重量
電車道口
電車訊號
電車訊號（左）
電車號誌燈（右）
電車訊號（停止）
電車站
有軌電車交通燈（關閉）
電車交通燈（紅）
電車紅綠燈（白）
電車紅綠燈（黃）
跨罐
變性蛋
變性精靈球
發射機
垃圾桶
垃圾桶（側邊）
垃圾桶
垃圾桶蓋
旅行包（藍）
旅行包（金）
旅行包（綠）
旅行包（淺藍）
旅行包（粉紅）
旅行包（紫）
旅行包（紅）
旅行挎包/小包
寶藏
寶物神器
百寶箱
寶箱（白金）
寶箱（藍）
寶箱（青銅）
寶箱（青）
寶箱（金）
寶箱（綠）
寶箱（紫丁香）
寶箱（橘）
寶箱（紫）
寶箱（紅）
寶箱（銀）
寶箱（黃）
寶藏戒指
寶物護身符
金庫
樹陶瓷碎片
樹花瓶
試用生成器
試用生成器（正在冷卻）
不給糖就搗蛋籃子
不給糖就搗蛋籃子（藍幽靈）
不給糖就搗蛋的籃子（灰幽靈）
「不給糖就搗蛋」籃子（石灰、鬼麵）
不給糖就搗蛋籃子（紫幽靈）
搗蛋籃（紅）
搗蛋籃（紅，爬行面）
不給糖就搗蛋籃子（紅，鬼臉）
不給糖就搗蛋籃子（白幽靈）
搗蛋籃（亞歷克斯）
「不給糖就搗蛋」籃子（安樂）
搗蛋籃（憤怒的煩惱）
搗蛋籃（憤怒的狼）
搗蛋籃（蠑螈）
搗蛋籃（蝙蝠）
搗蛋籃（蜜蜂）
搗蛋籃（黑貓）
「不給糖就搗蛋」籃子（黑）
「不給糖就搗蛋」籃子（火焰）
搗蛋籃（藍鸚鵡）
「不給糖就搗蛋」籃子（藍）
搗蛋籃（棕哞菇）
搗蛋籃（棕）
搗蛋籃（洞穴蜘蛛）
搗蛋籃（雞）
搗蛋籃（鱈魚）
搗蛋籃（冷青蛙）
搗蛋籃（冷黽）
搗蛋籃（牛）
搗蛋籃（爬行物）
搗蛋籃（青鸚鵡）
「不給糖就搗蛋」籃子（青）
搗蛋籃（海豚）
搗蛋籃（驢子）
不給糖就搗蛋的籃子（淹死的）
搗蛋籃（長老守護者）
搗蛋籃（末影龍）
搗蛋籃（末影人）
搗蛋籃（末影蟎）
搗蛋籃（狐貍）
搗蛋籃（惡魂）
搗蛋籃（薑貓）
搗蛋籃（發光魷魚）
搗蛋籃（山羊）
搗蛋籃（灰鸚鵡）
搗蛋籃（灰）
搗蛋籃（綠鸚鵡）
「不給糖就搗蛋」籃子（綠）
搗蛋籃（監護人）
「不給糖就搗蛋」籃子（霍格林）
搗蛋籃（馬）
搗蛋籃（外殼）
「不給糖就搗蛋」籃子（illager）
搗蛋籃（鐵傀儡）
搗蛋籃（殺手兔）
搗蛋籃（淺藍）
不給糖就搗蛋籃（淺灰）
搗蛋籃（紫丁香）
「不給糖就搗蛋」籃子（青檸）
搗蛋籃（駱駝）
「不給糖就搗蛋」籃子（洋紅）
搗蛋籃（巖漿立方體）
搗蛋籃（哞菇）
搗蛋籃（豹貓）
「不給糖就搗蛋」籃子（橘）
